UMAP_1,UMAP_2,Cluster
-1.4258927,9.987385,0
-0.9583887,9.630745,0
-3.303862,9.928741,7
-3.1260037,13.019584,9
-3.5333586,6.4676704,7
3.9491882,10.439382,6
-0.9402795,4.4124007,4
3.0694964,10.049449,6
3.0649815,9.993344,6
-3.0489383,13.152241,9
-2.7991982,13.038936,9
-6.199381,10.80536,7
-2.7761004,7.827059,0
1.6094286,9.767986,6
2.1581428,14.496189,5
-5.166767,9.802858,7
-4.789032,9.7858515,7
3.966724,11.257481,6
5.386066,7.155388,1
-5.405453,10.067262,7
-0.5159722,3.229616,4
1.8912221,9.650032,6
-4.874884,10.767509,7
1.275649,12.902462,5
-1.114196,2.8807952,4
3.4596944,14.090517,5
3.280005,9.580347,6
3.5238373,7.3905168,1
-1.7718748,8.328896,0
0.90638584,11.023924,0
-1.4210316,18.17983,2
-1.4401497,4.920477,4
-4.6724687,10.018232,7
-5.6252294,9.930357,7
2.6674776,10.069529,6
-1.6600813,14.093145,9
-0.3624332,7.6241393,0
-0.35372972,7.5922456,0
3.436422,14.624602,5
3.8188257,10.34774,6
-5.4348297,9.098532,7
-3.0679147,15.571467,9
6.1813045,7.8100815,1
3.921951,11.953017,5
4.760153,8.337131,1
-1.4568058,17.672874,2
-1.2781459,18.481379,2
4.7282944,10.430258,6
5.4022355,10.039841,6
-1.3875039,10.612739,0
1.1159662,8.14224,0
6.436599,11.29963,1
-5.3705544,8.989313,7
3.4049113,8.324386,1
-5.4864407,8.954676,7
-6.865538,9.423147,7
3.4292762,7.9877133,1
3.4315953,9.953638,6
4.207177,9.799039,6
1.6815139,12.952574,5
1.8870437,-0.3879056,3
1.8657601,0.06875726,3
1.7128395,0.8030356,3
1.7505624,0.9682503,3
2.0216742,7.173323,8
2.1996365,0.50135267,3
1.7327534,1.0897964,3
1.9752058,13.171541,5
3.5869944,14.833616,5
3.7721744,7.9892883,1
-3.4253464,11.587789,9
-3.7219145,13.589298,9
-5.465599,14.674119,9
-6.087452,9.195271,7
-3.447576,9.882068,7
-1.2912802,5.637431,4
0.35357714,5.410331,4
3.8398845,10.5287,6
2.9401557,8.57645,6
-2.4326272,5.8928623,4
-1.4912528,9.988586,0
-0.68210775,16.293022,2
-0.41172028,14.858095,2
4.150299,9.646651,6
-6.125006,10.693418,7
-2.8106873,11.999399,9
-2.6456094,15.640775,2
-1.3800262,8.671582,0
2.4343147,14.401636,5
3.1014931,9.851896,6
3.148957,10.25304,6
-5.6721697,9.635469,7
5.418643,11.740969,1
4.912438,11.105772,6
-1.0871915,14.477609,2
3.467341,13.809034,5
3.154171,12.872324,5
-5.855046,10.035106,7
-1.9119741,5.1160493,4
-1.9470606,4.4730206,4
2.170773,11.067191,6
2.424772,10.012846,6
-1.3726053,8.336112,0
-2.2027647,9.042845,0
2.705268,14.195407,5
-2.6744995,6.3274307,9
2.011653,-2.309492,3
-3.6853576,9.578122,7
0.90627116,9.5491,0
-3.2447035,8.914493,7
-2.439581,9.541513,7
-0.82192,6.4765034,4
1.6313565,12.351937,5
-1.6201532,5.896008,4
-3.5146253,13.670948,9
-5.397717,14.73981,9
-4.432127,14.075239,9
-2.9048378,13.064484,9
7.479633,8.800323,1
-0.6697229,6.861297,0
-0.36418456,8.124508,0
-5.188366,9.696962,7
3.1850123,12.044149,7
0.5683157,5.154175,4
1.4309937,6.8531594,8
3.4734411,10.177287,6
1.9485055,15.223596,5
2.6762547,13.5530815,5
4.5400753,9.629293,6
-1.2895612,4.7011514,4
-1.0592245,4.8451576,4
-1.0843315,4.879553,4
2.417239,8.455731,7
4.2941427,8.291664,1
1.6338836,14.325616,5
2.8345423,14.146972,5
0.6548424,5.2919416,8
-1.1601973,7.8750205,0
-3.2355862,9.327366,7
-3.0586584,9.210478,7
-1.3410354,9.105425,0
2.9422007,15.377465,5
-3.9192338,9.080647,7
-3.2270398,14.336717,9
-1.1520274,6.8871074,0
-1.0895528,9.863518,0
-2.0359256,10.302025,0
2.7743115,15.374639,5
3.097291,15.108371,5
2.659126,14.196309,5
3.524768,10.97332,6
-1.258147,5.188823,4
-1.1426165,5.878827,4
-0.9777559,5.948421,4
-1.2156141,5.1135345,4
-1.0866909,6.0804486,4
-1.168644,5.813554,4
-5.503234,11.837672,7
-4.681197,9.492957,7
2.5918386,10.402934,6
4.926859,8.859626,1
3.5375412,15.8698845,5
-1.4440483,10.385376,0
-1.658482,5.64088,4
-1.9568217,16.794325,2
-1.4306337,7.601693,0
1.5111973,4.749482,4
3.9842556,13.888144,5
-4.6838427,9.834039,7
8.021105,5.202126,8
-1.8614715,10.427934,0
-3.2127843,16.12548,2
-5.330887,10.353885,7
-1.338186,3.1463225,4
0.48021576,5.234269,4
6.2084503,9.005827,1
5.3878174,12.3756695,1
-5.466377,9.406204,7
2.0145364,-2.7024546,3
1.825767,-3.3871694,3
-5.1585665,9.15977,7
-2.8147037,8.79222,0
-3.76442,8.351608,7
-2.6851578,5.1510677,4
-0.13658074,15.54176,4
-2.0298595,6.8634014,4
4.1535645,11.361855,6
3.6293144,13.776994,5
2.8478076,11.658099,6
-4.113009,13.825661,9
1.6589265,-1.0532185,3
1.6243805,0.24248233,3
1.7244645,-2.8610766,3
2.9447553,14.878211,5
1.5502127,12.598667,5
2.6135182,14.404152,5
3.3181126,8.980365,6
-1.9921346,8.194434,0
12.049654,5.400224,8
-2.4248805,3.6035688,4
-1.660949,4.66566,4
7.4896164,7.994817,1
-3.2516992,14.670351,9
-0.88019174,7.109565,0
6.705371,7.8650274,1
5.0108104,10.929755,1
-1.4557463,8.027825,0
-1.772109,8.654983,0
-1.0293399,8.89995,0
-4.9685225,9.741866,7
-1.5079173,8.369454,0
2.6693013,10.107339,6
-2.1725986,13.729913,9
-0.0042178733,7.3203845,0
1.1318103,12.419359,5
-0.14806691,6.6453457,4
-2.005248,4.825615,4
-1.3428972,15.453936,2
-5.046425,12.50044,9
-0.99132997,6.99632,0
-1.9384162,9.710341,0
-4.9862714,14.816154,9
-5.841084,10.1216545,7
-6.008691,8.862617,7
-2.58116,9.485309,7
-5.612597,9.649481,7
0.050936285,7.577406,0
-6.1781235,9.409023,7
4.310869,9.054347,6
1.3131286,7.599187,4
-0.8811773,14.213537,2
-4.1313295,10.677173,7
0.16194494,6.5147457,4
-0.33683908,15.198361,2
1.3682034,-0.52902746,3
-5.609556,10.327428,7
-4.291645,8.828256,7
1.8284867,-3.0725646,3
-1.7924099,3.8035755,4
2.5451434,10.192409,6
-1.1852692,4.5529366,4
-1.0788138,9.767555,0
-5.2891955,14.6954155,9
-3.7447753,9.92478,7
-7.0292053,9.523166,7
-1.0604668,14.799616,4
-4.838494,10.348683,7
-3.18045,9.999605,5
3.5138967,11.657591,6
1.9495285,14.8268,5
-3.2622235,11.273475,9
-1.9692807,2.331611,4
-6.6188664,9.736096,7
4.1505837,5.9853287,1
4.649579,10.549416,6
-4.37809,9.743613,7
2.1640503,12.548165,5
-2.4779239,8.389953,0
6.96757,5.234656,8
1.4421241,6.3666854,8
-3.8237925,12.739632,9
-1.0021236,4.132208,4
-4.6496005,9.072105,7
8.101907,4.1415014,8
-1.1443784,15.874318,2
-3.2346687,13.461757,9
4.019312,6.977172,1
5.2180967,8.42833,1
-2.4221184,15.989163,2
-1.3598481,5.3540688,4
-6.2284503,9.854038,7
2.756509,11.276013,6
2.7067106,12.865895,5
-1.4104872,4.883011,4
-4.598522,11.77546,9
4.240514,10.338313,6
0.53380287,8.970119,0
-0.14270076,7.7099743,0
0.95458764,9.086874,6
-4.8640604,9.505673,7
-3.5967574,8.892217,7
-2.4180567,9.17294,0
2.056681,10.890075,0
5.691419,12.029341,1
5.4344883,12.359743,1
4.883959,12.872424,5
8.230967,5.306876,8
-0.9653467,7.809004,0
-3.9598777,9.076714,7
3.63959,10.656726,6
1.6326112,-3.8824348,3
-6.491796,10.452503,7
-5.6422095,9.058524,7
-0.10411419,8.348322,0
2.850056,6.4254785,4
-4.173818,9.621982,7
3.280725,13.867753,5
3.261978,14.010662,5
-0.6361305,9.078198,0
-6.684585,10.099866,7
-4.0668035,15.077615,9
2.1404946,7.368121,8
-1.3180115,5.721874,4
-1.8143469,2.7808154,4
7.9108176,8.255332,1
-1.3236886,6.5136642,0
0.25092164,9.487442,0
-3.9102259,13.696036,9
5.946891,9.575614,1
-1.9451284,4.212219,4
-1.7514541,7.406511,4
0.24411778,5.813372,4
3.2812347,13.742527,5
4.0503554,10.41758,6
-1.9105595,11.379152,9
-2.5943246,12.696907,9
4.363137,9.080888,1
-6.303229,9.053323,7
-1.7885972,4.440248,4
-1.5470905,15.658108,2
2.42974,13.50071,5
5.6687818,11.400229,1
-3.0867743,11.912492,9
7.2135825,4.3436666,8
7.1976166,4.289976,8
3.8350325,10.305716,6
4.6453123,11.9522295,5
9.393643,4.5733113,8
1.400005,6.22855,8
9.176807,4.687168,8
-2.0403037,2.5393682,4
0.30576017,7.404594,6
0.20798454,7.828861,0
-2.555452,6.3632855,4
-1.1788893,6.9335394,0
-2.5046728,6.7574253,4
2.59375,13.7803545,5
-2.4251971,8.492507,0
-0.7904012,17.09771,2
2.7726483,13.179664,5
-1.3305506,4.44242,4
1.1219004,12.810696,5
2.167767,13.635022,5
6.167587,7.223183,1
4.1299887,11.168802,6
-4.0097404,13.85766,9
12.388012,5.528381,8
11.177827,4.985982,8
-2.568468,2.6078553,4
-3.4942653,9.699862,0
9.60419,4.3500915,8
1.599472,14.90397,5
-3.8844829,14.267961,9
10.388939,4.656021,8
8.211927,4.20707,8
4.6510644,8.753516,1
2.561318,13.576547,5
5.549587,9.613392,1
4.269898,10.805445,6
4.8573203,9.9553,6
-1.3518333,18.671751,2
-2.898569,11.449489,9
-1.8916801,10.638718,0
3.1998026,13.280968,5
-2.520552,5.004896,9
-1.2522894,3.5314956,4
4.9459977,7.8618994,1
0.91623825,6.891137,8
-3.1081095,2.0733933,4
-2.9177444,2.378533,4
1.5596176,7.9833617,1
3.1580465,8.33713,4
-0.024570057,7.3590765,0
3.934791,8.125041,1
5.3087306,10.263816,6
-1.0437218,17.74703,2
-1.2529892,18.61602,2
-2.034895,2.8688056,4
-0.35898894,5.2066793,4
2.1487799,8.88366,6
1.6255312,-2.8592403,3
-1.8906333,7.714819,0
2.182756,-2.4532275,3
2.245802,-2.0924163,3
2.1802726,-2.3795416,3
2.0984724,-2.622195,3
2.3200562,-1.7355758,3
2.1783884,-2.3960714,3
0.3891885,4.8673997,4
1.8100122,13.487577,5
-1.0210489,6.370851,4
1.8020239,14.809649,5
-1.1347996,8.751232,0
-1.5665474,2.9437842,4
-0.9748368,3.902892,4
-1.2905425,3.857551,4
-0.5658463,3.5579631,4
1.7161596,-2.3513796,3
-2.465465,10.378667,0
-1.4156126,17.49416,2
-1.9011455,15.852217,2
-4.3945265,7.6051965,7
-5.345488,11.217247,7
-5.6870737,11.530833,7
4.481066,10.697092,6
-4.516112,8.872114,7
8.197727,4.5999722,8
-2.6381297,5.5276117,4
1.638215,0.35777184,3
0.27692077,7.635239,0
-1.9543233,11.538157,9
-4.727266,12.251189,9
-1.8209682,6.249405,4
2.0679333,0.58435434,3
-1.8193951,15.627885,2
3.227561,12.457576,5
1.2760271,10.024478,0
0.56035626,8.284137,0
-3.8093898,13.656091,9
-0.34695014,15.691124,2
10.834216,4.817485,8
10.556026,4.7544637,8
12.587547,5.610284,8
11.958215,5.327026,8
12.682892,5.653917,8
-2.546699,11.055426,0
-1.1849205,18.065134,2
1.3512112,14.361992,5
6.463222,10.522655,1
7.1227927,5.2933283,8
-0.60458577,4.4160576,4
4.703477,7.149959,1
-0.055244733,4.6127644,4
4.663669,6.730413,1
-3.5404127,11.445357,9
-1.0107207,3.4677334,4
-2.5503726,11.878578,9
1.4433423,13.11243,5
3.0628667,9.03322,6
-0.22021246,15.578922,2
3.4908118,9.573488,6
3.947005,10.872468,6
4.449299,10.090093,6
2.1016548,10.167749,6
4.0137553,9.474431,6
-0.26913247,8.31511,0
0.5698417,7.5448866,8
3.141491,5.805437,4
1.4835087,6.8137565,8
1.0812175,6.2727647,8
7.09579,4.360385,8
-4.295353,8.825982,7
-1.2773597,4.1855655,4
-3.7943313,6.869896,7
2.1305008,15.331003,5
4.3087854,15.150826,5
-1.5874738,4.255738,4
3.9780488,12.872507,5
-4.289283,11.680943,9
2.9339542,8.119722,1
-0.9181876,6.296038,4
-4.18275,13.462247,9
-5.4311357,11.409645,7
2.8843715,9.10229,6
3.6034,12.540349,5
3.6661453,8.304044,1
-2.1762538,11.501805,9
-2.6833909,11.058005,0
-5.3461156,12.13284,9
3.513577,8.290019,1
4.33756,6.5667305,1
4.1189976,8.905724,1
-5.0746636,9.67482,7
-2.843827,15.247315,9
-2.4201896,15.85771,2
-2.7536864,15.075148,9
-2.5540836,15.52568,2
-1.5864464,15.209498,2
-1.5045184,15.324316,2
-0.074278474,8.775504,0
5.651731,9.785017,6
1.408863,0.9610446,4
-3.6970217,12.745253,9
1.9171457,-1.3874584,3
0.02875245,8.439168,0
3.8182003,7.7965817,1
3.2594795,6.142944,4
-0.08812763,6.179033,4
2.8715456,13.841027,5
5.887953,9.63311,1
-0.2650765,7.684685,0
0.5918295,8.79717,0
-1.636851,9.053001,0
-1.4464772,8.599655,0
-1.5325279,9.202061,0
-1.5015472,8.853239,0
-4.285076,10.3367195,7
4.945297,13.784827,5
-2.1711688,12.346987,6
-0.4512443,9.146989,0
-2.74956,10.628349,0
-1.6324283,15.680032,2
8.089108,4.2762814,8
7.765105,4.2796426,8
1.7438363,-0.9485893,3
7.657886,8.111788,1
2.6111624,13.982523,5
-1.1506994,5.516969,4
1.8873907,9.815352,6
-4.7502546,12.1743355,9
-1.5934873,14.92805,0
1.592012,15.069621,5
3.5351489,15.061605,5
3.1816475,14.387115,5
-5.458147,14.639121,9
-2.6586971,2.8423097,4
-2.4745936,14.672088,9
1.6151354,-0.23841105,3
-2.9404812,5.405684,4
1.7623471,-0.46163425,3
-4.653389,12.343132,9
-3.9884067,14.307556,9
0.79761773,12.779624,5
1.7311449,-2.8028758,3
-3.006664,13.453423,9
-1.955407,9.843189,0
0.73129064,5.898437,8
-2.963395,12.672935,9
-5.1863136,14.238979,9
-5.1923933,14.682429,9
2.8184838,15.007935,5
-4.7544293,14.344128,9
-3.4091094,13.674101,9
-4.1005774,15.016721,9
-1.7442282,4.8440046,4
-5.549639,13.796827,9
-4.026697,14.2135105,9
2.12098,9.984319,6
7.034553,5.700336,8
-3.1645906,6.3021855,9
-2.0970697,16.06864,2
1.6650683,-1.5873189,3
-2.729429,13.190611,9
-2.5954902,2.3484156,4
-3.569758,14.415836,9
-2.3109329,17.490047,2
-5.3247843,11.977818,7
5.0235415,8.814308,1
5.877604,11.46523,1
4.2593365,13.76676,5
3.7349188,13.234087,5
5.4372144,12.758566,5
2.3170063,12.575238,5
-1.3098332,15.695277,2
-1.1407927,10.384558,0
-1.2035409,10.309126,0
-1.742087,11.287763,9
-1.0972457,10.136068,0
-2.1811156,14.268199,9
9.04232,4.1885047,8
4.144436,11.533999,1
-2.0799427,11.78125,9
-3.9558828,13.920945,9
3.3850715,9.4569845,6
-6.68356,9.590754,7
1.2662569,1.1798414,4
1.1713616,12.830326,5
1.8061318,8.28338,1
6.464223,11.115757,1
0.5843467,7.0970373,8
0.20781253,7.3084416,8
-0.15745972,8.502151,0
2.8935833,9.781095,6
-1.5612049,14.813777,2
3.7390358,7.348717,1
-2.6981165,7.4751124,0
-4.0649867,13.957462,9
-3.8876846,8.338653,7
6.7229056,8.624473,1
6.644026,9.285193,1
-0.20423187,7.5287795,0
3.8193722,11.634469,1
-3.465611,13.048361,9
-3.6445422,7.598301,7
-1.0685422,12.7076645,5
4.538573,7.9007444,1
5.7241697,11.118553,1
1.109623,8.109877,0
-5.650944,9.014527,7
0.47584417,11.793497,5
-4.6336536,12.457405,9
4.82796,12.966312,5
0.3744127,15.100028,2
-5.2581005,12.492044,9
1.3350347,13.219358,5
3.9235568,14.083979,5
-5.4609547,11.921555,7
0.13486636,8.527833,0
5.160806,8.544961,1
-5.824163,9.14882,7
-2.4935367,14.863182,9
1.341408,6.651585,4
-3.3997595,15.699879,9
2.8693044,12.374546,5
5.0011826,8.76786,1
3.2616436,13.39773,5
-1.955606,2.4224331,4
-4.976384,12.115457,9
-2.795381,6.844949,4
1.2301391,9.858041,0
-1.271672,14.610916,6
-4.6949334,14.354113,9
9.48708,4.364017,8
12.956197,5.7863755,8
-0.58244336,6.1350565,4
5.008629,11.708046,5
4.77537,12.587668,5
3.295479,14.176742,5
1.8207855,15.375823,5
0.16395198,5.79301,4
-2.4572747,2.4675167,4
3.338407,8.107118,4
3.303475,5.337293,4
2.9541633,15.555302,5
1.9493321,-0.99175984,3
1.8434691,-1.7813053,3
1.8526286,-1.8089242,3
-1.5618491,2.37254,4
-1.3126233,18.774685,2
-2.737525,2.365073,4
-3.091108,2.1723216,4
-0.7387114,6.667972,5
-1.179366,4.4471936,4
-1.8472837,16.91527,2
-2.3320255,10.447799,0
3.483352,10.462679,6
5.098332,9.498582,6
-0.9150335,7.325838,0
-2.121451,6.382342,4
-2.5168262,2.5054483,4
-1.056787,16.379976,2
-2.0895696,2.2981577,4
-4.4617662,14.569077,9
-2.8287525,5.927879,4
3.3546062,8.415732,1
-6.191491,9.64344,7
-3.790078,9.97481,7
-2.260729,7.1173205,0
5.6090517,7.6939173,1
4.258233,7.5856595,1
1.2370774,9.122977,0
9.944109,4.824517,8
-5.2284985,14.581711,9
1.8080977,9.735019,6
-3.1355574,10.224375,0
-2.2296095,10.480145,0
-4.874321,14.172514,9
-1.0352392,4.0340357,4
-1.5620221,15.030245,4
3.2650487,11.575295,6
-3.4213502,14.118765,9
0.6626234,7.4835153,1
-1.5857215,11.518061,9
0.97141975,14.71903,5
5.7527213,11.209001,1
-3.554043,6.9112887,7
-1.2714107,15.921724,1
-3.0997927,1.9541973,4
-3.7380452,13.527143,9
-1.6116525,16.862144,2
3.9956596,11.579931,6
-4.137454,13.674519,9
8.651521,4.255871,8
2.5329812,12.426773,5
-5.3818555,13.091455,9
3.9303045,11.476272,1
-2.5186133,2.0707977,4
-5.4594655,11.818401,7
-3.87666,7.082242,7
-1.2995081,6.111282,4
4.593214,9.83371,6
1.6677094,9.475307,6
-1.1341939,3.8681178,4
-4.7158737,9.267559,7
-3.8022566,8.17634,7
-5.6305194,12.159942,9
3.2024033,13.471675,5
6.3608646,5.8007855,8
-1.3120073,10.65268,5
7.7994695,4.808733,8
2.2070124,9.778806,6
3.1934702,10.63614,6
-0.9959955,16.029604,2
-2.8324938,10.765794,9
-2.2818465,9.54216,0
-2.2312036,9.989776,0
2.639789,14.980458,5
2.9706619,14.722612,5
-0.6263364,5.3712416,4
4.078478,11.923572,6
-0.9812252,5.6514134,4
2.6412776,11.754522,5
-6.148718,10.143096,7
-2.3027368,15.084044,9
-5.2068152,9.105723,7
-1.820673,10.064465,0
-1.9384009,12.794102,6
-2.8839803,13.250055,9
1.1579797,13.986565,5
-1.260827,9.143236,0
-1.4144058,8.960087,0
-2.1050436,5.404552,4
1.6597589,5.153036,4
-1.2252585,18.335361,2
-2.0887687,14.828886,9
2.4466233,10.395819,6
-5.2010565,13.098072,9
5.6998854,10.078785,1
-6.0278053,10.092705,7
2.573699,12.628642,7
1.4275427,0.26176244,3
-1.876728,6.193258,4
-5.015928,9.162432,7
1.0664681,8.919115,0
-0.8842731,4.6680803,4
1.615046,-0.110281855,3
1.69619,-1.730548,3
-2.6926243,16.780115,2
3.0591426,13.807586,5
-0.24429032,9.759977,0
6.171542,10.296679,1
-1.0028623,14.680512,2
-7.20287,9.416683,7
0.17625493,4.7628136,4
-0.5342366,3.6872659,4
-0.20009537,4.388776,4
1.4182622,-0.6177294,3
3.278598,10.6245365,6
1.6383282,-3.8422287,3
-1.0054305,9.883904,0
-1.0886074,5.126203,4
4.5235076,10.727937,6
1.4275826,12.777663,5
1.6025908,13.450623,5
1.3184888,11.98,5
1.33426,12.016072,5
1.5070605,12.893528,5
9.14761,4.3140574,8
4.719738,6.1953974,1
-5.919295,9.711767,7
-1.0599663,15.110306,2
-2.3874025,9.002265,0
-6.222373,9.796348,7
3.4131765,10.674817,6
-3.2300043,9.052505,7
2.9607368,11.68957,7
-0.5464662,16.385742,2
-2.4747,5.167844,4
-1.005947,17.350283,2
-2.311493,2.9038563,4
4.983782,11.059313,6
-4.494595,13.7530775,9
4.51553,9.017674,1
4.4097795,10.221023,6
5.051323,10.010203,6
-2.9535007,14.734552,9
-2.0311065,14.068428,9
-2.1245801,14.117063,9
-1.8782073,14.1503105,9
-1.7382205,13.7537365,9
4.2428837,15.951343,5
-2.1431994,13.711027,9
-1.8579179,14.440776,0
-1.7806232,2.7631595,4
-1.7736537,3.2238073,4
-3.3435087,12.735782,9
-1.8182422,3.023274,4
-1.4568818,3.8544197,4
-1.5200229,3.5451012,4
-5.696535,9.119005,7
2.833346,14.718354,5
-0.8014561,16.60532,2
-1.0685482,14.885992,2
-1.1832645,16.089855,2
-1.2794979,18.537256,2
-1.9452165,14.69819,9
8.111698,5.3698316,8
3.3435588,5.896071,4
2.3980808,15.519108,5
-3.156134,14.594225,9
-1.9448769,16.469526,2
-3.532076,9.595349,7
-4.0603333,12.283807,9
1.4285395,-1.1253743,3
-5.454274,10.559052,7
5.922694,11.923594,1
-6.225495,9.652054,7
-1.8392855,16.608728,2
-1.6308929,2.2468026,4
-1.3969783,10.7035885,0
3.2076662,5.7381334,4
4.614776,7.0334587,1
3.6136837,13.41345,5
3.1757174,13.415466,5
5.0373707,12.629263,5
-0.7058255,5.518252,4
5.413554,12.536856,5
4.0947385,10.852877,6
4.3980565,9.115141,6
-3.5950596,6.608095,7
4.9968925,7.763993,1
-4.6321783,14.481801,9
2.0357642,12.966735,5
-1.5691041,6.388678,4
-2.0002644,14.251291,9
6.741924,8.629316,1
3.8658273,12.119074,7
-1.7735833,3.725462,4
-1.0748564,7.2442107,0
-4.362397,11.044549,7
4.1598563,15.141616,5
-0.5549359,7.921437,0
4.5027585,14.344353,5
2.8657706,13.224715,5
5.6631603,8.726306,1
4.0229707,12.512483,5
2.1307359,13.952177,5
-1.6751227,11.955902,9
-1.2954601,8.532461,0
-1.0063249,9.027479,0
-1.2507395,8.772721,0
-1.8608177,8.274083,0
-5.368107,11.505947,7
5.24817,10.411879,6
-5.8920045,9.189338,7
3.1475406,14.757251,5
-2.940483,15.67316,2
3.3953319,14.946964,5
-0.30217925,5.7847157,4
-3.9696574,10.306766,7
-5.3458467,10.575816,7
-1.4586374,4.100144,4
5.1260204,9.491328,6
-3.2170587,10.00357,5
-1.1242948,7.2995434,0
-7.5532885,9.754679,7
-1.6929233,16.739134,2
-1.3241862,2.67046,4
-1.705519,2.7339895,4
-2.199219,2.337225,4
-2.1371558,2.0163195,4
-2.3787062,2.9315274,4
1.1026027,5.046223,4
-0.6107805,4.7807975,4
-0.5215454,4.1088533,4
2.0877604,13.440665,5
3.1111422,8.269163,6
1.8635448,-2.3806572,3
3.843766,8.513621,1
-1.8769118,5.6950474,4
1.6630169,-0.90346295,3
3.0139031,12.943329,5
3.120288,10.162329,6
2.8784132,10.627173,6
3.0248246,10.139352,6
2.3425913,9.758143,6
-1.8442223,6.647962,0
4.2189374,13.887305,5
2.481199,13.3472595,5
4.351156,15.010198,5
-3.2639298,13.006003,9
-5.1277394,9.29284,7
1.3446496,0.2334716,3
-5.5088573,10.505703,7
2.5852182,12.144448,5
3.497957,14.225135,5
-0.35452735,5.0946484,4
-5.2688932,7.950936,7
1.4076632,14.101942,5
2.900548,13.718689,5
0.16302733,7.2021403,0
-0.9260651,5.336364,4
6.272848,9.258931,1
3.7672837,13.725403,5
-5.067694,8.639413,7
-4.6064124,9.091864,7
-1.7995472,17.006758,2
-1.4455585,5.8803816,4
3.407403,14.691301,5
-1.3163483,14.663464,2
3.7273839,12.618575,5
1.7734764,0.16825072,3
1.7766182,-1.3284178,3
1.8531773,-0.25259575,3
1.6888803,-3.4257617,3
1.9417655,-0.73170644,3
1.7647179,-2.5356095,3
5.995218,9.120767,1
4.9101715,9.836427,6
-4.6770296,9.671896,7
1.5474899,1.2444245,3
-0.04365629,7.2175374,4
1.5373257,1.3367659,3
-0.39889067,7.318514,0
-0.7721942,6.3599033,4
-0.14744787,6.9683294,4
-0.78946024,5.914547,4
-0.008322029,7.218251,4
-0.42805326,7.369632,0
-0.6351246,5.852193,4
-0.23992659,7.3040924,0
4.8688126,10.212449,6
-1.1223378,5.953739,4
-0.23959114,7.4281335,0
0.3681932,9.077115,0
6.5337057,9.896846,1
1.7290604,0.7342622,3
-3.095997,11.071839,0
-3.8305936,10.762782,7
3.143426,12.05932,6
-2.2764723,2.97572,4
1.5285999,-0.36335334,3
6.762751,5.771094,6
-5.4610233,10.510147,7
-1.4041193,10.301651,0
-2.7058628,15.479855,2
-0.12978508,5.394354,4
-0.6964247,6.638829,4
2.9299152,10.671633,6
-1.9726199,7.2149625,0
-3.0235658,11.638932,9
4.309583,10.275096,6
-3.6776733,6.5658393,4
1.7663012,-2.4533715,3
4.104168,11.69505,6
0.046253115,9.112722,0
-2.0830266,8.591714,0
-5.593303,12.84996,9
5.114273,9.718969,1
-6.7710137,10.099885,7
-0.20682937,7.7220454,0
-1.8005118,2.8234825,4
1.6455423,-0.16785923,3
4.6746283,11.052442,6
4.866164,10.376927,6
-4.389691,10.1972275,7
3.2128572,14.930887,5
-1.7361833,2.9398167,4
7.320344,4.290897,8
-1.9747779,3.518725,4
-1.0220515,4.0615363,4
5.7380066,8.148961,1
1.7857451,14.066946,5
-4.175719,14.61346,9
-2.3396032,2.0203035,4
5.319105,12.358996,5
-1.5619556,3.2748818,4
-2.5466866,6.4990573,4
-4.1719375,14.664811,9
-1.9992886,14.30478,9
-5.414304,13.403458,9
-0.11160199,4.501639,4
3.1857555,14.387684,5
1.023387,14.616664,5
-1.3129262,5.8474197,4
10.966542,4.904878,8
2.1313136,13.92756,5
-2.4331965,13.910648,9
-0.8575079,16.338585,2
-0.8443678,15.468442,2
-4.9971952,13.036057,9
12.8124895,5.7151256,8
-0.3176046,14.011761,2
-0.89298433,15.888046,2
2.0270998,13.900376,5
3.5789158,9.78571,6
0.5318189,11.722825,5
-4.129105,13.596252,9
-3.263103,8.916944,0
-1.7050979,12.227056,9
4.248875,13.251043,5
3.2125683,10.605431,6
4.2128286,9.089584,6
6.1994905,8.457141,1
-1.1005603,18.155874,2
4.766605,6.087276,1
4.743834,6.40886,1
-0.89647496,17.130587,2
-0.5566013,4.7980666,4
1.6201459,13.610771,5
-0.95552295,16.261307,2
-0.815421,4.751926,4
3.9414628,15.768727,5
0.5449317,14.648234,2
-0.40136534,16.455414,2
-0.08918988,15.566413,4
3.4775007,11.589024,6
-1.7183404,6.036463,4
-1.4463875,15.613415,2
-0.20967674,14.836242,2
3.372341,14.529043,5
-0.70930475,4.4039836,4
3.487734,10.135537,6
3.3346555,6.370997,4
-0.26176643,15.187872,2
-0.9460854,3.9032722,4
3.164097,6.1901555,4
3.9296098,6.0292683,1
3.0673084,6.048399,4
-1.4882437,11.261552,9
2.7450829,13.839061,5
-3.146678,12.250564,9
2.5917017,13.996538,5
